deprivation,covid,logspend,spend
32.139,0,2.367267761066024,10.67
32.139,0,2.5118712050900376,12.33
32.139,0,2.6399401022217153,14.01
32.139,0,2.377939528542501,10.78
32.139,0,2.6689083253636765,14.42
32.139,0,2.5499085405985826,12.81
32.139,0,2.4831623131423566,11.98
32.139,0,2.2911877018706837,9.89
32.139,0,2.5103554108034,12.31
32.139,0,2.7284026294592163,15.31
32.139,0,2.2784559751833853,9.76
32.139,0,2.5262232258524238,12.51
32.139,0,2.6965484802722437,14.83
32.139,0,2.3894518346456897,10.91
32.139,0,2.6735306359209354,14.49
32.139,0,2.319321602794319,10.17
32.139,0,2.423292263701547,11.28
32.139,0,2.2594378986667727,9.58
32.139,0,2.287844339417553,9.85
32.139,0,2.257158883644082,9.56
32.139,0,2.3104204460108364,10.08
32.139,0,2.6126285201993174,13.63
32.139,0,2.6427619770086648,14.05
32.139,0,2.633881984302581,13.93
32.139,0,2.203803901232747,9.06
32.139,0,2.0664269112243567,7.9
32.139,0,2.6407848837142613,14.02
32.139,0,2.2308864699913356,9.31
32.139,0,2.621113873916522,13.75
32.139,0,2.2216522708140323,9.22
32.139,0,2.27714285815068,9.75
32.139,0,2.580507203812103,13.2
32.139,0,2.7429430241198056,15.53
32.139,0,2.3780878612880825,10.78
32.139,0,2.668853578989175,14.42
32.139,0,2.666524540263071,14.39
32.139,0,2.4794117253165937,11.93
32.139,0,2.2033268082896273,9.06
32.139,0,2.454109686072529,11.64
32.139,0,2.270357234493281,9.68
32.139,0,2.695928454655025,14.82
32.139,0,2.3950975297943433,10.97
32.139,0,2.85543005800242,17.38
32.139,0,2.319666142778005,10.17
32.139,0,2.0091259882331243,7.46
32.139,0,2.1985666180998344,9.01
32.139,0,2.423087221684021,11.28
32.139,0,2.364625975065084,10.64
32.139,0,2.584775759398526,13.26
32.139,0,2.450365063198518,11.59
32.139,0,2.5094832686787005,12.3
32.139,0,2.6056293490780145,13.54
32.139,0,2.5610762776648217,12.95
32.139,0,2.4788245272148264,11.93
32.139,0,2.2609469675399403,9.59
32.139,0,2.43084317099898,11.37
32.139,0,2.2106073849353716,9.12
32.139,0,2.554978143350945,12.87
32.139,0,2.7708296573019244,15.97
32.139,0,2.641829530420541,14.04
32.139,0,2.804914606503805,16.53
32.139,0,2.279269306233505,9.77
32.139,0,2.583924283014791,13.25
32.139,0,2.428993430634224,11.35
32.139,0,2.1790287439954596,8.84
32.139,0,2.2535900860415152,9.52
32.139,0,2.4364505008013873,11.43
32.139,0,2.1239531811143872,8.36
32.139,0,2.6089684528091954,13.59
32.139,0,2.7315573168203264,15.36
32.139,0,2.0884909172321926,8.07
32.139,0,2.592361108683735,13.36
32.139,0,2.552474020003283,12.84
32.139,0,2.468424053388917,11.8
32.139,0,2.3374388193285744,10.35
32.139,0,2.4490621534957073,11.58
32.139,0,2.6276850322108123,13.84
32.139,0,2.0226090559907677,7.56
32.139,0,2.5596721270987315,12.93
32.139,0,2.5390209203484426,12.67
32.139,0,2.4352413596375926,11.42
32.139,0,2.2536587735496916,9.52
32.139,0,2.10743643133352,8.23
32.139,0,2.2813469938370607,9.79
32.139,0,2.332809722822803,10.31
32.139,0,2.7590098455330594,15.78
32.139,0,2.715431272735571,15.11
32.139,0,2.3450850771639304,10.43
32.139,0,2.13278613323525,8.44
32.139,0,2.1814383526182217,8.86
32.139,0,2.4535259497898774,11.63
32.139,0,2.7290012463004243,15.32
33.11,0,2.260471757183671,9.59
33.11,0,2.41901778953377,11.23
33.11,0,2.3866022911965055,10.88
33.11,0,2.5329418071591765,12.59
33.11,0,2.3858848591821133,10.87
33.11,0,2.410142398637149,11.14
33.11,0,2.438472200120979,11.46
33.11,0,2.228045653380674,9.28
33.11,0,2.081854757844382,8.02
33.11,0,2.555615678730795,12.88
33.11,0,2.56607303311847,13.01
33.11,0,2.4074895184676364,11.11
33.11,0,2.2037905372502826,9.06
33.11,0,2.196353697687801,8.99
33.11,0,2.8929604320747586,18.05
33.11,0,2.379658041269784,10.8
33.11,0,2.2323590468205996,9.32
33.11,0,2.5945532808003398,13.39
33.11,0,1.8993999661014571,6.68
33.11,0,2.65947648893601,14.29
33.11,0,2.5241705788718396,12.48
33.11,0,2.2688685294515016,9.67
33.11,0,2.2200166820116864,9.21
33.11,0,2.654726549832766,14.22
33.11,0,2.6404686249293885,14.02
33.11,0,2.567848045399775,13.04
33.11,0,2.3489112761882973,10.47
33.11,0,2.33339461887277,10.31
33.11,0,2.631688203237766,13.9
33.11,0,2.4200775826851952,11.25
33.11,0,2.1242155485861227,8.37
33.11,0,2.462615140900205,11.74
33.11,0,2.427848894760613,11.33
33.11,0,2.535816143195737,12.63
33.11,0,2.3912133476263797,10.93
33.11,0,2.393242474524241,10.95
33.11,0,2.172815455591227,8.78
33.11,0,2.481458820549322,11.96
33.11,0,2.4710270934816365,11.83
33.11,0,2.484132851841838,11.99
33.11,0,2.5602379209267703,12.94
33.11,0,2.2541030945166374,9.53
33.11,0,2.351313254774995,10.5
33.11,0,2.56676382970599,13.02
33.11,0,2.407099922172895,11.1
33.11,0,2.413494758045216,11.17
33.11,0,2.173654227534215,8.79
33.11,0,2.1074707657638303,8.23
33.11,0,2.5125398954546845,12.34
33.11,0,2.1839442538185208,8.88
33.11,0,2.3839915274426344,10.85
33.11,0,2.6666413689449406,14.39
33.11,0,2.42032826170941,11.25
33.11,0,2.559288040154198,12.93
33.11,0,2.5046216756147737,12.24
33.11,0,2.530591903706916,12.56
33.11,0,2.473655113611917,11.87
33.11,0,2.1494278770638697,8.58
33.11,0,2.3979810339143337,11
33.11,0,2.37054860752567,10.7
33.11,0,2.1706366289879724,8.76
33.11,0,2.242154690791921,9.41
33.11,0,2.244925677682125,9.44
33.11,0,2.4214679098278573,11.26
33.11,0,2.3846194131517366,10.85
33.11,0,2.575636495569986,13.14
33.11,0,2.1523400309507617,8.6
33.11,0,2.5558034048781386,12.88
33.11,0,2.640717202509429,14.02
33.11,0,2.346039965332361,10.44
33.11,0,2.5080025170037112,12.28
33.11,0,2.0317879538314574,7.63
33.11,0,2.487167834096315,12.03
33.11,0,2.5038536089408923,12.23
33.11,0,2.367435057358218,10.67
33.11,0,2.5518328342322034,12.83
33.11,0,2.4514719437318124,11.61
33.11,0,2.4712782528707793,11.84
33.11,0,2.651637595238833,14.18
33.11,0,2.555527652852564,12.88
33.11,0,2.6083148104419718,13.58
33.11,0,2.3752193279294147,10.75
33.11,0,2.3761860170337057,10.76
33.11,0,2.257787126025523,9.56
33.11,0,2.6729215527587895,14.48
33.11,0,2.356564592234707,10.55
33.11,0,2.657888886058823,14.27
33.11,0,2.336174271119488,10.34
33.11,0,2.678148688103978,14.56
33.11,0,2.5659686807982722,13.01
33.11,0,2.2277785682896347,9.28
33.11,0,2.365526858679771,10.65
33.11,0,2.3291508070070273,10.27
33.11,0,2.1130255318870943,8.27
33.11,0,2.3552663988208864,10.54
33.11,0,2.1300503546218574,8.42
33.11,0,2.746124875480366,15.58
33.11,0,2.410448879356093,11.14
33.11,0,2.8523719370944463,17.33
33.11,0,2.691862811176224,14.76
35.69,0,2.0940493645209335,8.12
35.69,0,2.174906202472484,8.8
35.69,0,1.9333209518936263,6.91
35.69,0,2.163574773564312,8.7
35.69,0,2.603447611943329,13.51
35.69,0,2.260546817095772,9.59
35.69,0,2.2273579049197605,9.28
35.69,0,2.4645841091252314,11.76
35.69,0,2.8066537069186035,16.55
35.69,0,2.450130877974135,11.59
35.69,0,2.405842117649953,11.09
35.69,0,2.0538409760418337,7.8
35.69,0,2.3984303224251957,11.01
35.69,0,2.0511513191219906,7.78
35.69,0,2.7090027195658544,15.01
35.69,0,2.7834075415375557,16.17
35.69,0,2.490287407421374,12.06
35.69,0,2.3915797867591486,10.93
35.69,0,2.16375288585308,8.7
35.69,0,2.6507729149437558,14.16
35.69,0,2.4572240446285494,11.67
35.69,0,2.166592595012404,8.73
35.69,0,1.9548593818614448,7.06
35.69,0,2.2479749625684105,9.47
35.69,0,2.71023497935436,15.03
35.69,0,2.371843873752051,10.72
35.69,0,2.477663198663162,11.91
35.69,0,2.5157748888177704,12.38
35.69,0,2.62373721822322,13.79
35.69,0,2.5087159177140177,12.29
35.69,0,2.6075928496526637,13.57
35.69,0,2.6179234425196536,13.71
35.69,0,2.5222256004555237,12.46
35.69,0,2.459913656560391,11.7
35.69,0,2.2963773460373336,9.94
35.69,0,2.1115427095991284,8.26
35.69,0,2.498366500733501,12.16
35.69,0,2.4768828613923395,11.9
35.69,0,2.395480291624378,10.97
35.69,0,2.5215769016416565,12.45
35.69,0,2.742886149896717,15.53
35.69,0,2.476608318354285,11.9
35.69,0,2.1728022456558196,8.78
35.69,0,2.2915909041050146,9.89
35.69,0,2.122030958932799,8.35
35.69,0,2.3269275779855336,10.25
35.69,0,2.566576321540818,13.02
35.69,0,2.2962838114802784,9.94
35.69,0,2.504753711849784,12.24
35.69,0,2.4104292753251797,11.14
35.69,0,2.4590564414717053,11.69
35.69,0,2.247131018570834,9.46
35.69,0,2.4027847087843317,11.05
35.69,0,2.259530701471417,9.58
35.69,0,2.342512822661687,10.41
35.69,0,2.3740644637043053,10.74
35.69,0,2.1001210577174314,8.17
35.69,0,2.3363708515582955,10.34
35.69,0,2.307825525590488,10.05
35.69,0,2.3442297642521783,10.43
35.69,0,2.108161810750645,8.23
35.69,0,2.4726381547047787,11.85
35.69,0,2.4191463432348974,11.24
35.69,0,2.6466502098385956,14.11
35.69,0,2.3588879099325917,10.58
35.69,0,2.562789819430272,12.97
35.69,0,2.420374045341807,11.25
35.69,0,2.709532378972778,15.02
35.69,0,2.4146604722040275,11.19
35.69,0,2.4791464383190496,11.93
35.69,0,2.3739759895425974,10.74
35.69,0,2.088569820168064,8.07
35.69,0,2.527835039300105,12.53
35.69,0,2.2979435290421675,9.95
35.69,0,2.5477613061362097,12.78
35.69,0,2.3676504323978382,10.67
35.69,0,2.269099983719928,9.67
35.69,0,2.327254090141068,10.25
35.69,0,2.2322682603645343,9.32
35.69,0,2.38700730621924,10.88
35.69,0,2.480709996544497,11.95
35.69,0,2.490057127953664,12.06
35.69,0,2.3060958592848704,10.04
35.69,0,2.3730516120016905,10.73
35.69,0,2.4717310261188286,11.84
35.69,0,2.843504363537302,17.18
35.69,0,2.7282401727454637,15.31
35.69,0,2.3393638657902547,10.37
35.69,0,2.363619242611821,10.63
35.69,0,2.306445679693663,10.04
35.69,0,1.9297035753866956,6.89
35.69,0,2.679173446117265,14.57
35.69,0,2.6403993090335747,14.02
35.69,0,2.04678267337611,7.74
35.69,0,2.577929385140851,13.17
35.69,0,2.5860099235882954,13.28
35.69,0,2.289121946679382,9.87
35.69,0,2.5275416666320245,12.52
35.69,0,2.37067167598366,10.7
35.69,0,2.4169022996723704,11.21
23.087,0,2.6508674151083422,14.17
23.087,0,3.133155330010921,22.95
23.087,0,2.859769925640328,17.46
23.087,0,2.856048678162184,17.39
23.087,0,2.3812232017971042,10.82
23.087,0,2.7271650996167716,15.29
23.087,0,2.3782382676169402,10.79
23.087,0,2.728144866503474,15.3
23.087,0,2.694675209535367,14.8
23.087,0,2.6924212021346525,14.77
23.087,0,2.704947141090645,14.95
23.087,0,2.541602791683411,12.7
23.087,0,2.4943442689907633,12.11
23.087,0,2.7142888525626137,15.09
23.087,0,2.829228182864716,16.93
23.087,0,2.859051603743308,17.44
23.087,0,3.0097164354422143,20.28
23.087,0,2.982260912152894,19.73
23.087,0,2.7374570271526273,15.45
23.087,0,2.4413613198279975,11.49
23.087,0,2.855004542621442,17.37
23.087,0,2.5242165564604,12.48
23.087,0,3.0526301000749347,21.17
23.087,0,2.905007576746771,18.27
23.087,0,2.346463821820279,10.45
23.087,0,2.3038456962328646,10.01
23.087,0,2.6708321298194577,14.45
23.087,0,2.8694023545914433,17.63
23.087,0,2.4081692711209146,11.11
23.087,0,2.5642813524568773,12.99
23.087,0,2.8424505737720076,17.16
23.087,0,2.572272418679939,13.1
23.087,0,3.130973576231492,22.9
23.087,0,2.6243550630664436,13.8
23.087,0,3.1473229701878203,23.27
23.087,0,2.881496334422697,17.84
23.087,0,3.018269392603613,20.46
23.087,0,3.1307947941613135,22.89
23.087,0,2.186111509841168,8.9
23.087,0,2.7327442023133894,15.38
23.087,0,2.852776492841974,17.34
23.087,0,2.850361155370854,17.29
23.087,0,2.746680887675143,15.59
23.087,0,2.687923964235779,14.7
23.087,0,2.8052324278265406,16.53
23.087,0,3.042090036354558,20.95
23.087,0,3.023641841487258,20.57
23.087,0,2.74953256754407,15.64
23.087,0,2.567957203643196,13.04
23.087,0,2.8205437886314257,16.79
23.087,0,2.9302607173424065,18.73
23.087,0,2.54568613277616,12.75
23.087,0,2.7125684614590804,15.07
23.087,0,2.7984474182110812,16.42
23.087,0,2.487319353945254,12.03
23.087,0,2.8560896073796003,17.39
23.087,0,2.813924679193501,16.68
23.087,0,2.674516178586465,14.51
23.087,0,2.4917412562136585,12.08
23.087,0,2.7257028989905305,15.27
23.087,0,2.658819627320833,14.28
23.087,0,3.031572301832809,20.73
23.087,0,3.013884762772033,20.37
23.087,0,2.6986038663388396,14.86
23.087,0,2.9091925529296754,18.34
23.087,0,2.559129886639399,12.92
23.087,0,2.351790617842645,10.5
23.087,0,2.9099607943169707,18.36
23.087,0,2.836411494311531,17.05
23.087,0,2.713745938319546,15.09
23.087,0,2.773329642883212,16.01
23.087,0,2.6898683448121474,14.73
23.087,0,2.7142683562472287,15.09
23.087,0,2.731771238453704,15.36
23.087,0,2.693528205868354,14.78
23.087,0,2.3665684561296674,10.66
23.087,0,3.004670985754204,20.18
23.087,0,3.1048587713742544,22.31
23.087,0,2.740721786204306,15.5
23.087,0,2.70980429824483,15.03
23.087,0,2.7931077499313526,16.33
23.087,0,2.827149372919317,16.9
23.087,0,2.498592548295965,12.17
23.087,0,2.3530179695760847,10.52
23.087,0,2.5208628960850588,12.44
23.087,0,2.8102680578376154,16.61
23.087,0,2.633023235561984,13.92
23.087,0,2.6075955567419338,13.57
23.087,0,2.6237819186964844,13.79
23.087,0,2.9096727772007123,18.35
23.087,0,2.675106945605142,14.51
23.087,0,2.8359699978260418,17.05
23.087,0,2.8689277349865048,17.62
23.087,0,3.063552035363088,21.4
23.087,0,2.683982137611238,14.64
23.087,0,2.854430719881825,17.36
23.087,0,3.01138839696084,20.32
23.087,0,2.7595153710266174,15.79
23.087,0,2.3318272857978486,10.3
23.087,0,2.7779386982898586,16.09
33.359,0,2.5209002064228643,12.44
33.359,0,2.496282699022493,12.14
33.359,0,2.422711823199072,11.28
33.359,0,2.4779455959744334,11.92
33.359,0,2.8298935700250603,16.94
33.359,0,2.5773893232301694,13.16
33.359,0,2.457002475042791,11.67
33.359,0,2.3082871014534714,10.06
33.359,0,2.672051402761094,14.47
33.359,0,2.8758465106979334,17.74
33.359,0,2.4473821067929684,11.56
33.359,0,2.548092302407054,12.78
33.359,0,2.33231209168353,10.3
33.359,0,2.159691888619237,8.67
33.359,0,2.2111341214898923,9.13
33.359,0,2.7840040437016813,16.18
33.359,0,2.2587644573971546,9.57
33.359,0,2.5811332770383957,13.21
33.359,0,2.670711026591204,14.45
33.359,0,2.743598765051379,15.54
33.359,0,2.3676950810302944,10.67
33.359,0,2.4468341700943843,11.55
33.359,0,2.4658049097513186,11.77
33.359,0,2.40121029682882,11.04
33.359,0,2.324380192378615,10.22
33.359,0,2.472290477750244,11.85
33.359,0,2.3428436250608113,10.41
33.359,0,2.00512139266608,7.43
33.359,0,2.527835728356837,12.53
33.359,0,2.6340176065512657,13.93
33.359,0,2.61530481225592,13.67
33.359,0,2.1294835689465543,8.41
33.359,0,2.2781891610859084,9.76
33.359,0,2.3523808278630125,10.51
33.359,0,2.5821390632732486,13.23
33.359,0,2.808776124288204,16.59
33.359,0,2.5468173086472707,12.77
33.359,0,2.2474552182207326,9.46
33.359,0,2.316573266588231,10.14
33.359,0,2.4346196933063298,11.41
33.359,0,2.251460206030935,9.5
33.359,0,2.4874441605693156,12.03
33.359,0,2.088897974824992,8.08
33.359,0,2.18829481685503,8.92
33.359,0,2.8032301355395375,16.5
33.359,0,2.5504718239063027,12.81
33.359,0,2.684723335422009,14.65
33.359,0,2.5767930673346617,13.15
33.359,0,2.335680505416717,10.34
33.359,0,2.48899701968359,12.05
33.359,0,2.769960224593561,15.96
33.359,0,2.1474622840818696,8.56
33.359,0,2.097043361757981,8.14
33.359,0,2.2164680525834033,9.17
33.359,0,2.714063410235992,15.09
33.359,0,2.516448458398153,12.38
33.359,0,2.427801499494987,11.33
33.359,0,2.036926368094054,7.67
33.359,0,2.4020480229049337,11.05
33.359,0,2.6791958168665126,14.57
33.359,0,2.4055386218017563,11.08
33.359,0,2.5452278239497135,12.75
33.359,0,2.5859218012089493,13.28
33.359,0,2.666288302402239,14.39
33.359,0,2.0184050214090905,7.53
33.359,0,2.2820843239150204,9.8
33.359,0,2.841478306430354,17.14
33.359,0,2.4349782468112577,11.42
33.359,0,2.620957858373055,13.75
33.359,0,2.1790437100821776,8.84
33.359,0,2.2313910302036937,9.31
33.359,0,2.540147788208088,12.68
33.359,0,2.6105794037456067,13.61
33.359,0,2.1320591227850274,8.43
33.359,0,2.733129292382451,15.38
33.359,0,2.665057989932894,14.37
33.359,0,2.455514516294189,11.65
33.359,0,2.2244115222416037,9.25
33.359,0,2.477794188061284,11.91
33.359,0,2.4205991176112733,11.25
33.359,0,2.5090168809126987,12.29
33.359,0,2.6436198019759156,14.06
33.359,0,2.2699827228659144,9.68
33.359,0,2.426436277810655,11.32
33.359,0,2.1209583282450404,8.34
33.359,0,2.0503203813613444,7.77
33.359,0,1.968709542223196,7.16
33.359,0,2.450357009053774,11.59
33.359,0,2.4061387404974477,11.09
33.359,0,2.6170321155775675,13.7
33.359,0,2.09405606620721,8.12
33.359,0,2.38173253086719,10.82
33.359,0,2.290228012046915,9.88
33.359,0,2.325269907654305,10.23
33.359,0,2.0115842384760496,7.48
33.359,0,2.6532857424431793,14.2
33.359,0,2.222640750969882,9.23
33.359,0,2.3803162907184694,10.81
33.359,0,2.4904918516996446,12.07
33.359,0,2.678405945077183,14.56
19.15,0,3.0231149885152817,20.56
19.15,0,2.6713350661955495,14.46
19.15,0,2.8962487758121327,18.11
19.15,0,2.94289421856033,18.97
19.15,0,3.055198032829273,21.23
19.15,0,3.00220500477771,20.13
19.15,0,3.0037713427615857,20.16
19.15,0,3.3405228227225656,28.23
19.15,0,2.7333748650648175,15.38
19.15,0,2.68003144078498,14.59
19.15,0,3.102388599330006,22.25
19.15,0,2.99940480356989,20.07
19.15,0,3.020553742936413,20.5
19.15,0,2.6997802305147385,14.88
19.15,0,3.070696253034769,21.56
19.15,0,3.086802429900963,21.91
19.15,0,2.485803381430638,12.01
19.15,0,2.68601226914994,14.67
19.15,0,3.1973001906571072,24.47
19.15,0,3.0092623543610744,20.27
19.15,0,2.977087826383282,19.63
19.15,0,3.2723723037357018,26.37
19.15,0,3.2151359896672136,24.91
19.15,0,3.033743030224262,20.77
19.15,0,2.702394893057729,14.92
19.15,0,3.0504294487113834,21.12
19.15,0,2.82186703844643,16.81
19.15,0,3.005203123024148,20.19
19.15,0,3.2040616424142243,24.63
19.15,0,2.8782417079115143,17.78
19.15,0,2.5092827834535445,12.3
19.15,0,2.936768112005928,18.85
19.15,0,3.0525899812171224,21.17
19.15,0,2.9419563101094295,18.95
19.15,0,2.9606675510863174,19.31
19.15,0,2.717137652910099,15.14
19.15,0,3.073312658632724,21.61
19.15,0,3.127232016264835,22.81
19.15,0,3.1008256057831396,22.22
19.15,0,3.0095201344462237,20.28
19.15,0,3.1561781572939536,23.48
19.15,0,2.602961456126866,13.5
19.15,0,2.661156796837708,14.31
19.15,0,2.703836759655586,14.94
19.15,0,2.8828381831667866,17.86
19.15,0,2.824552080798703,16.85
19.15,0,2.864778776367554,17.55
19.15,0,2.8006211320864454,16.45
19.15,0,2.750338009597529,15.65
19.15,0,2.816308367825108,16.72
19.15,0,2.7940470691218455,16.35
19.15,0,3.1000627915861947,22.2
19.15,0,3.5560150781283997,35.02
19.15,0,3.0752544772380084,21.66
19.15,0,2.7719793531445753,15.99
19.15,0,2.910467373833956,18.37
19.15,0,2.91419206864826,18.43
19.15,0,2.823770352341411,16.84
19.15,0,2.9475838660564375,19.06
19.15,0,2.9790192914853293,19.67
19.15,0,2.9121695388017383,18.4
19.15,0,3.161731827333074,23.61
19.15,0,2.557637223838594,12.91
19.15,0,2.9107543485546077,18.37
19.15,0,3.147214845415626,23.27
19.15,0,3.3265612229614607,27.84
19.15,0,2.743950815945563,15.55
19.15,0,2.6638307746832464,14.35
19.15,0,2.883482138403353,17.88
19.15,0,3.2841989113184686,26.69
19.15,0,2.9034478133725057,18.24
19.15,0,2.9779201483721986,19.65
19.15,0,2.6702479490917477,14.44
19.15,0,3.087061105223531,21.91
19.15,0,2.7054769739450393,14.96
19.15,0,2.9627638944640555,19.35
19.15,0,2.684049723417424,14.64
19.15,0,2.889320111867543,17.98
19.15,0,2.899576492592647,18.17
19.15,0,2.8398317784026874,17.11
19.15,0,3.107964754704882,22.38
19.15,0,3.2579087881021445,26
19.15,0,3.0216245194952567,20.52
19.15,0,3.0340915195771694,20.78
19.15,0,2.8315543668897325,16.97
19.15,0,2.911992818819453,18.39
19.15,0,3.1028297100584323,22.26
19.15,0,3.1919403023905293,24.34
19.15,0,2.741698870471504,15.51
19.15,0,2.9341148321847794,18.8
19.15,0,2.6449509603662524,14.08
19.15,0,3.0860564935274186,21.89
19.15,0,2.6824861564587277,14.62
19.15,0,2.7001924724881157,14.88
19.15,0,2.9441055116980155,18.99
19.15,0,3.4130857638451717,30.36
19.15,0,3.0156462203843932,20.4
19.15,0,2.935465495275155,18.83
19.15,0,2.8941555841053885,18.07
19.15,0,2.91255311163883,18.4
32.222,0,2.553485585871013,12.85
32.222,0,2.460123537808364,11.71
32.222,0,2.50107625001874,12.2
32.222,0,2.608813351939646,13.58
32.222,0,2.455485432885728,11.65
32.222,0,2.0617657954151207,7.86
32.222,0,2.7268146544220815,15.28
32.222,0,2.3088601275608425,10.06
32.222,0,2.424528415394164,11.3
32.222,0,2.269620746065854,9.68
32.222,0,2.6427963492130724,14.05
32.222,0,3.020730401333849,20.51
32.222,0,2.64105210858437,14.03
32.222,0,2.1779617002144316,8.83
32.222,0,2.4990876797342376,12.17
32.222,0,2.465417180414261,11.77
32.222,0,2.228008624248883,9.28
32.222,0,2.692353526337664,14.77
32.222,0,2.310142253371725,10.08
32.222,0,1.9400443380020354,6.96
32.222,0,2.768644566249193,15.94
32.222,0,2.345652311906597,10.44
32.222,0,2.0777210931217494,7.99
32.222,0,2.8950536502884123,18.08
32.222,0,2.5081068158559825,12.28
32.222,0,2.536285108392655,12.63
32.222,0,2.4403009068615322,11.48
32.222,0,2.808008670842644,16.58
32.222,0,2.4670164841635533,11.79
32.222,0,2.941030481389026,18.94
32.222,0,2.585425970739122,13.27
32.222,0,2.6476911272101424,14.12
32.222,0,2.752468785026526,15.68
32.222,0,2.5168316315378916,12.39
32.222,0,2.4273581109601228,11.33
32.222,0,2.4389246605173796,11.46
32.222,0,2.1787786153473503,8.84
32.222,0,2.691596507634292,14.76
32.222,0,2.7044581603718334,14.95
32.222,0,2.617271170974935,13.7
32.222,0,2.4741915589858507,11.87
32.222,0,2.099355915250532,8.16
32.222,0,1.8937374432701022,6.64
32.222,0,2.251200012268874,9.5
32.222,0,2.2615379465675893,9.6
32.222,0,2.237360792921642,9.37
32.222,0,2.8313988216650334,16.97
32.222,0,2.7395590941071317,15.48
32.222,0,2.452576374092255,11.62
32.222,0,2.1903838742380337,8.94
32.222,0,2.635702426377615,13.95
32.222,0,2.551065541766047,12.82
32.222,0,2.4089340639339345,11.12
32.222,0,2.289793112877643,9.87
32.222,0,2.5667594128880546,13.02
32.222,0,2.5550638657910323,12.87
32.222,0,2.2799569854206987,9.78
32.222,0,2.6141220105681624,13.66
32.222,0,2.912480684958149,18.4
32.222,0,2.2183266061606646,9.19
32.222,0,2.6261760173580666,13.82
32.222,0,2.5419660885674875,12.7
32.222,0,2.6466554301133622,14.11
32.222,0,2.5026411222994662,12.21
32.222,0,2.413206054680563,11.17
32.222,0,2.2866882664287296,9.84
32.222,0,2.2734636865544777,9.71
32.222,0,2.4831796475985524,11.98
32.222,0,2.2214892842317004,9.22
32.222,0,2.3592419906385578,10.58
32.222,0,3.0851439685193083,21.87
32.222,0,2.603217961799983,13.51
32.222,0,2.2963335292025646,9.94
32.222,0,2.450217210985242,11.59
32.222,0,2.4812325683902956,11.96
32.222,0,2.4816679170937053,11.96
32.222,0,2.2961086824451526,9.94
32.222,0,2.577401638437019,13.16
32.222,0,2.3687328239226346,10.68
32.222,0,2.9160018712459057,18.47
32.222,0,2.5026078261121807,12.21
32.222,0,2.4135173150059646,11.17
32.222,0,2.2966379874655796,9.94
32.222,0,2.3556002186786604,10.54
32.222,0,2.3465357201636885,10.45
32.222,0,2.4590085322290216,11.69
32.222,0,2.264852247532986,9.63
32.222,0,2.512672282502987,12.34
32.222,0,2.5077478884076103,12.28
32.222,0,2.2185047923805588,9.19
32.222,0,2.5041494868965275,12.23
32.222,0,2.890694534748957,18.01
32.222,0,2.3857992068538616,10.87
32.222,0,2.2102902855681403,9.12
32.222,0,2.413444781738352,11.17
32.222,0,2.508682730996804,12.29
32.222,0,2.42266274594018,11.28
32.222,0,2.6882982709035,14.71
32.222,0,2.4917852437423513,12.08
32.222,0,2.1840225412569083,8.88
29.85,0,2.3584020806662593,10.57
29.85,0,2.5711104187535896,13.08
29.85,0,2.4796958119017054,11.94
29.85,0,2.529793025801132,12.55
29.85,0,1.8577296149978515,6.41
29.85,0,2.4436671507733623,11.52
29.85,0,2.3451370097013924,10.43
29.85,0,2.5550182991555284,12.87
29.85,0,2.5599208294443057,12.93
29.85,0,2.6103302652291447,13.6
29.85,0,2.6132315500406387,13.64
29.85,0,2.745296025209155,15.57
29.85,0,2.341897683700154,10.4
29.85,0,2.0261188228984595,7.58
29.85,0,2.893859324590468,18.06
29.85,0,2.2968101262916245,9.94
29.85,0,2.326618387315994,10.24
29.85,0,2.307995255165405,10.05
29.85,0,2.5606162219518565,12.94
29.85,0,2.4471007496608563,11.55
29.85,0,2.181441713040929,8.86
29.85,0,2.4710754428526767,11.84
29.85,0,2.6228666690382476,13.78
29.85,0,2.2692917945218736,9.67
29.85,0,2.278762731151817,9.76
29.85,0,2.712512227909145,15.07
29.85,0,3.1413847437746854,23.14
29.85,0,2.650909308757617,14.17
29.85,0,2.819279617121941,16.76
29.85,0,2.228321530682131,9.28
29.85,0,2.141858332371955,8.52
29.85,0,2.348344948959177,10.47
29.85,0,2.65257170928191,14.19
29.85,0,2.7136352879969574,15.08
29.85,0,2.246606849271232,9.46
29.85,0,2.6186227263994173,13.72
29.85,0,2.6426185084920335,14.05
29.85,0,1.9738763082495503,7.2
29.85,0,2.4792197727916836,11.93
29.85,0,2.399194826841334,11.01
29.85,0,2.451868144228564,11.61
29.85,0,2.3223388188350462,10.2
29.85,0,2.5301618483401613,12.56
29.85,0,2.760478920741701,15.81
29.85,0,2.3066096473099087,10.04
29.85,0,2.3725899548028098,10.73
29.85,0,2.192378020829868,8.96
29.85,0,2.38815403823108,10.89
29.85,0,2.2983421010327962,9.96
29.85,0,2.5082976275609274,12.28
29.85,0,2.7207284661252666,15.19
29.85,0,2.3008922066874504,9.98
29.85,0,2.3081369360109605,10.06
29.85,0,2.500030916315804,12.18
29.85,0,2.5311942413975097,12.57
29.85,0,2.7228309134171984,15.22
29.85,0,2.3864376025357816,10.87
29.85,0,2.3081910121823146,10.06
29.85,0,2.7637360010461522,15.86
29.85,0,2.481729338682503,11.96
29.85,0,2.4618872578465174,11.73
29.85,0,2.3958303777823517,10.98
